filename,zip_source,path_in_zip,dataset_source,in_previous_dataset,original_class,canonical_class,display_name,crop,disease,healthy,group_id,split
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_270deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_270deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_90deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_90deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_flipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_flipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new200degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new200degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new200degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new200degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new30degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new30degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new90degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new90degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new90degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new90degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_newGGR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_newGGR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_newGRR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_newGRR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_newPixel25.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_newPixel25.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new30degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_new30degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,046641c1-f837-49eb-b5f2-4109910a027c,train
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_180deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_270deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_270deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_flipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new200degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new200degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new200degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new200degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new90degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new90degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new90degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new90degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_newGGR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_newGGR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_newGRR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_newGRR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_newPixel25.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_newPixel25.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_90deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_90deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_flipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new30degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new30degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new30degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_new30degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,07dfb451-4378-49d1-b699-33a5fc49ff07,test
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_180deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_270deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_270deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_90deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_90deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_flipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new200degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new200degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new30degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new30degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new30degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new30degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new90degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new90degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_newGGR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_newGGR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_newGRR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_newGRR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_flipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new200degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new200degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new90degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_new90degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_newPixel25.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817_newPixel25.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0b3e5032-8ae8-49ac-8157-a1cac3df01dd,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_270deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_270deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_90deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_90deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_flipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new200degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new200degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new200degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new200degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new30degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new30degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new30degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new30degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new90degFlipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new90degFlipLR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new90degFlipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_new90degFlipTB.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_newGGR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_newGGR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_newGRR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_newGRR.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_newPixel25.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_newPixel25.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814_180deg.JPG,new_dataset,True,Potato___healthy,potato_healthy,Potato - Healthy,Potato,Healthy,True,0be9d721-82f5-42c3-b535-7494afe01dbe,train
